Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
Indiana,US,2020-09-20 04:22:56,40.47388153,-85.32499702,114,2,0,112.0,"Blackford, Indiana, US",969.5526450076544,1.7543859649122806
Indiana,US,2020-09-20 04:22:56,40.0509304,-86.46841646,944,46,0,898.0,"Boone, Indiana, US",1391.4479017732115,4.872881355932203
Indiana,US,2020-09-20 04:22:56,39.19605589,-86.22868909,101,3,0,98.0,"Brown, Indiana, US",669.2287304532202,2.9702970297029703
Indiana,US,2020-09-20 04:22:56,40.580783200000006,-86.56198812,269,13,0,256.0,"Carroll, Indiana, US",1327.9360221158115,4.83271375464684
Indiana,US,2020-09-20 04:22:56,40.76135835,-86.34830753,1927,9,0,1918.0,"Cass, Indiana, US",5112.897662447929,0.467047223663726
Indiana,US,2020-09-20 04:22:56,38.48015445,-85.70510334,2101,56,0,2045.0,"Clark, Indiana, US",1775.9632127943735,2.665397429795336
Indiana,US,2020-09-20 04:22:56,39.39561833,-87.11723506,292,5,0,287.0,"Clay, Indiana, US",1113.441372735939,1.7123287671232876
Indiana,US,2020-09-20 04:22:56,40.30319754,-86.47277257,591,12,0,579.0,"Clinton, Indiana, US",1824.1303743942715,2.0304568527918785
Indiana,US,2020-09-20 04:22:56,38.28814402,-86.44518825,102,0,0,102.0,"Crawford, Indiana, US",964.3566228609246,0.0
Indiana,US,2020-09-20 04:22:56,38.70186039,-87.07185406,639,27,0,612.0,"Daviess, Indiana, US",1915.984528200054,4.225352112676056
Indiana,US,2020-09-20 04:22:56,41.39804622,-84.99906934,442,11,0,431.0,"DeKalb, Indiana, US",1016.676250718804,2.4886877828054303
Indiana,US,2020-09-20 04:22:56,39.14647946,-84.97333539,621,28,0,593.0,"Dearborn, Indiana, US",1255.6108213029238,4.508856682769727
Indiana,US,2020-09-20 04:22:56,39.30712658,-85.50087166,453,39,0,414.0,"Decatur, Indiana, US",1705.6365073986221,8.609271523178807
Indiana,US,2020-09-20 04:22:56,40.22787247,-85.39732772,1842,61,0,1781.0,"Delaware, Indiana, US",1613.8783020107767,3.3116178067318134
Indiana,US,2020-09-20 04:22:56,38.36597551,-86.87924170000002,940,18,0,922.0,"Dubois, Indiana, US",2199.5507300636464,1.9148936170212767
Indiana,US,2020-09-20 04:22:56,41.59761169,-85.85875695,6321,108,0,6213.0,"Elkhart, Indiana, US",3063.375674247968,1.70859041290935
Indiana,US,2020-09-20 04:22:56,39.63684962,-85.17797541,417,13,0,404.0,"Fayette, Indiana, US",1805.0385248030475,3.117505995203837
Indiana,US,2020-09-20 04:22:56,38.32117957,-85.90385377,1300,61,0,1239.0,"Floyd, Indiana, US",1655.5869692570236,4.6923076923076925
Indiana,US,2020-09-20 04:22:56,40.12361933,-87.24217689,115,2,0,113.0,"Fountain, Indiana, US",703.5360332803133,1.7391304347826086
Indiana,US,2020-09-20 04:22:56,39.4142482,-85.06062647,293,25,0,268.0,"Franklin, Indiana, US",1287.4593549521048,8.532423208191126
Indiana,US,2020-09-20 04:22:56,41.0469907,-86.26252745,230,2,0,228.0,"Fulton, Indiana, US",1151.4969460298387,0.8695652173913043
Indiana,US,2020-09-20 04:22:56,38.30393723,-87.58054938,464,4,0,460.0,"Gibson, Indiana, US",1378.5317448527883,0.8620689655172413
Indiana,US,2020-09-20 04:22:56,40.51587228,-85.65468702,867,33,0,834.0,"Grant, Indiana, US",1318.2502394745245,3.8062283737024223
Indiana,US,2020-09-20 04:22:56,39.03630547,-86.96223202,415,35,0,380.0,"Greene, Indiana, US",1300.0438569011967,8.433734939759036
Indiana,US,2020-09-20 04:22:56,40.07306535,-86.05244729,4646,109,0,4537.0,"Hamilton, Indiana, US",1374.5114803956085,2.346104175634955
Indiana,US,2020-09-20 04:22:56,39.82304555,-85.77566351,900,42,0,858.0,"Hancock, Indiana, US",1151.3662879950875,4.666666666666667
Indiana,US,2020-09-20 04:22:56,38.19467379,-86.10948271,556,24,0,532.0,"Harrison, Indiana, US",1372.331235344934,4.316546762589929
Indiana,US,2020-09-20 04:22:56,39.76719009,-86.51037283,2638,121,0,2517.0,"Hendricks, Indiana, US",1548.9310731544058,4.586808188021228
Indiana,US,2020-09-20 04:22:56,39.93029017,-85.39625719,754,24,0,730.0,"Henry, Indiana, US",1571.7501876094389,3.1830238726790454
Indiana,US,2020-09-20 04:22:56,40.48527731,-86.11351892,1270,63,0,1207.0,"Howard, Indiana, US",1538.573366931576,4.960629921259843
Indiana,US,2020-09-20 04:22:56,40.82907273,-85.48822092,217,3,0,214.0,"Huntington, Indiana, US",594.1949616648412,1.3824884792626728
Indiana,US,2020-09-20 04:22:56,38.90915820000001,-86.03851889,731,9,0,722.0,"Jackson, Indiana, US",1652.6870294589767,1.2311901504787959
Indiana,US,2020-09-20 04:22:56,41.02078733,-87.11553319,380,2,0,378.0,"Jasper, Indiana, US",1132.232882426554,0.5263157894736842
Indiana,US,2020-09-20 04:22:56,40.43781032,-85.00576229,168,0,0,168.0,"Jay, Indiana, US",822.0786846741045,0.0
Indiana,US,2020-09-20 04:22:56,38.78576239,-85.43633383,240,3,0,237.0,"Jefferson, Indiana, US",742.8500680945897,1.25
Indiana,US,2020-09-20 04:22:56,38.99588883,-85.62710784,308,12,0,296.0,"Jennings, Indiana, US",1110.5101856859565,3.8961038961038965
Indiana,US,2020-09-20 04:22:56,39.48994426,-86.10149107,2250,122,0,2128.0,"Johnson, Indiana, US",1422.5470546953534,5.422222222222223
Indiana,US,2020-09-20 04:22:56,38.68861576,-87.4194665,476,9,0,467.0,"Knox, Indiana, US",1300.7596873804448,1.8907563025210083
Indiana,US,2020-09-20 04:22:56,41.24521668,-85.86312322,1187,17,0,1170.0,"Kosciusko, Indiana, US",1493.908578332662,1.4321819713563606
Indiana,US,2020-09-20 04:22:56,41.64232188,-85.42674232,629,11,0,618.0,"LaGrange, Indiana, US",1587.8224869995456,1.7488076311605725
Indiana,US,2020-09-20 04:22:56,41.54366008,-86.74072188,1356,37,0,1319.0,"LaPorte, Indiana, US",1233.9836924868955,2.728613569321534
Indiana,US,2020-09-20 04:22:56,41.41874274,-87.38277575,10172,317,0,9855.0,"Lake, Indiana, US",2095.1898379585286,3.1163979551710583
Indiana,US,2020-09-20 04:22:56,38.84112637,-86.48361629,500,28,0,472.0,"Lawrence, Indiana, US",1102.0498126515317,5.6
Indiana,US,2020-09-20 04:22:56,40.16143691,-85.71964711,1565,75,0,1490.0,"Madison, Indiana, US",1207.8506432865884,4.792332268370607
Indiana,US,2020-09-20 04:22:56,39.78163624,-86.13826325,20645,758,0,19887.0,"Marion, Indiana, US",2140.305334331348,3.671591184306128
Indiana,US,2020-09-20 04:22:56,41.32467367,-86.26185087,980,24,0,956.0,"Marshall, Indiana, US",2118.552466600372,2.4489795918367347
Indiana,US,2020-09-20 04:22:56,38.7099921,-86.80373186,159,0,0,159.0,"Martin, Indiana, US",1550.4631886884451,0.0
Indiana,US,2020-09-20 04:22:56,40.76940965,-86.04525048,422,3,0,419.0,"Miami, Indiana, US",1188.1968690167814,0.7109004739336493
Indiana,US,2020-09-20 04:22:56,39.16130004,-86.52414358,2368,36,0,2332.0,"Monroe, Indiana, US",1595.3540702413916,1.5202702702702702
Indiana,US,2020-09-20 04:22:56,40.04034823,-86.89335024,502,21,0,481.0,"Montgomery, Indiana, US",1309.4058114664301,4.183266932270916
Indiana,US,2020-09-20 04:22:56,39.47899078,-86.44573375,694,38,0,656.0,"Morgan, Indiana, US",984.5507809729178,5.475504322766571
Indiana,US,2020-09-20 04:22:56,40.95610449,-87.39635768,170,11,0,159.0,"Newton, Indiana, US",1215.675057208238,6.470588235294117
Indiana,US,2020-09-20 04:22:56,41.39672484,-85.41966713,876,32,0,844.0,"Noble, Indiana, US",1834.785522788204,3.6529680365296797
Indiana,US,2020-09-20 04:22:56,38.955304999999996,-84.96515993,76,7,0,69.0,"Ohio, Indiana, US",1293.6170212765958,9.210526315789474
Indiana,US,2020-09-20 04:22:56,38.54118920000001,-86.49523093,282,24,0,258.0,"Orange, Indiana, US",1435.4066985645934,8.51063829787234
Indiana,US,2020-09-20 04:22:56,39.31145587,-86.83900724,164,1,0,163.0,"Owen, Indiana, US",788.4994470888022,0.6097560975609756
Indiana,US,2020-09-20 04:22:56,39.77202286,-87.20375833,93,2,0,91.0,"Parke, Indiana, US",549.0937001830313,2.150537634408602
Indiana,US,2020-09-20 04:22:56,38.07809328,-86.63741946,202,13,0,189.0,"Perry, Indiana, US",1053.7847566383225,6.435643564356437
Indiana,US,2020-09-20 04:22:56,38.40112197,-87.23574907,136,1,0,135.0,"Pike, Indiana, US",1097.7480022600694,0.7352941176470589
Indiana,US,2020-09-20 04:22:56,41.45986947,-87.06848888,2033,44,0,1989.0,"Porter, Indiana, US",1193.1521401029406,2.1642892277422527
Indiana,US,2020-09-20 04:22:56,38.02097333,-87.86480429,294,0,0,294.0,"Posey, Indiana, US",1156.2512290085342,0.0
Indiana,US,2020-09-20 04:22:56,41.04166107,-86.69890683,113,1,0,112.0,"Pulaski, Indiana, US",914.7575487735772,0.8849557522123894
Indiana,US,2020-09-20 04:22:56,39.66437981,-86.84517605,520,9,0,511.0,"Putnam, Indiana, US",1383.8620395997445,1.7307692307692308
Indiana,US,2020-09-20 04:22:56,40.15734772,-85.01139319,206,7,0,199.0,"Randolph, Indiana, US",835.1915669977701,3.3980582524271843
Indiana,US,2020-09-20 04:22:56,39.10235626,-85.26212744,278,8,0,270.0,"Ripley, Indiana, US",981.4997881655133,2.8776978417266186
Indiana,US,2020-09-20 04:22:56,39.62002287,-85.4655599,149,4,0,145.0,"Rush, Indiana, US",898.6189011519209,2.684563758389262
Indiana,US,2020-09-20 04:22:56,38.68672078,-85.74627859,353,10,0,343.0,"Scott, Indiana, US",1478.6578980438153,2.8328611898016995
Indiana,US,2020-09-20 04:22:56,39.52305623,-85.79158570000001,663,29,0,634.0,"Shelby, Indiana, US",1482.259831429274,4.3740573152337845
Indiana,US,2020-09-20 04:22:56,38.01519732,-87.0079644,215,4,0,211.0,"Spencer, Indiana, US",1060.3146422054544,1.8604651162790695
Indiana,US,2020-09-20 04:22:56,41.61756781,-86.29040834,6007,97,0,5910.0,"St. Joseph, Indiana, US",2209.8695489026068,1.614782753454303
Indiana,US,2020-09-20 04:22:56,41.27890281,-86.64686895,248,7,0,241.0,"Starke, Indiana, US",1078.4953250706676,2.8225806451612905
Indiana,US,2020-09-20 04:22:56,41.64423868,-85.00101094,364,7,0,357.0,"Steuben, Indiana, US",1052.2055847834886,1.9230769230769231
Indiana,US,2020-09-20 04:22:56,39.08952258,-87.41414469,328,12,0,316.0,"Sullivan, Indiana, US",1586.9176060767334,3.6585365853658534
Indiana,US,2020-09-20 04:22:56,38.82767338,-85.03022429,68,0,0,68.0,"Switzerland, Indiana, US",632.4993023904752,0.0
Indiana,US,2020-09-20 04:22:56,40.38872739,-86.89413959,2184,13,0,2171.0,"Tippecanoe, Indiana, US",1115.811415609098,0.5952380952380952
Indiana,US,2020-09-20 04:22:56,40.31123252,-86.05234925,215,22,0,193.0,"Tipton, Indiana, US",1419.3292843939796,10.232558139534882
Indiana,US,2020-09-20 04:22:56,,,0,225,0,-225.0,"Unassigned, Indiana, US",,
Indiana,US,2020-09-20 04:22:56,39.62550777,-84.92497066,77,0,0,77.0,"Union, Indiana, US",1091.5792458179756,0.0
Indiana,US,2020-09-20 04:22:56,38.02658833,-87.58763124,3271,29,0,3242.0,"Vanderburgh, Indiana, US",1802.6905335324689,0.8865790278202385
Indiana,US,2020-09-20 04:22:56,39.8523352,-87.46160542,125,0,0,125.0,"Vermillion, Indiana, US",806.5556846044652,0.0
Indiana,US,2020-09-20 04:22:56,39.42944561,-87.39169027,1757,22,0,1735.0,"Vigo, Indiana, US",1641.4731216950988,1.2521343198634036
Indiana,US,2020-09-20 04:22:56,40.84704239,-85.79328272,260,8,0,252.0,"Wabash, Indiana, US",838.8179119886438,3.0769230769230766
Indiana,US,2020-09-20 04:22:56,40.34728141,-87.35602659,40,1,0,39.0,"Warren, Indiana, US",483.96854204476716,2.5
Indiana,US,2020-09-20 04:22:56,38.08922676,-87.2716085,1119,35,0,1084.0,"Warrick, Indiana, US",1776.2468649798407,3.1277926720285962
Indiana,US,2020-09-20 04:22:56,38.60219804,-86.1049363,257,1,0,256.0,"Washington, Indiana, US",916.6785561421028,0.3891050583657588
Indiana,US,2020-09-20 04:22:56,39.863344399999995,-85.01044989,737,14,0,723.0,"Wayne, Indiana, US",1118.6327484670026,1.899592944369064
Indiana,US,2020-09-20 04:22:56,40.72934187,-85.22132966,247,2,0,245.0,"Wells, Indiana, US",872.9148996324568,0.8097165991902834
Indiana,US,2020-09-20 04:22:56,40.74911165,-86.86492015,478,14,0,464.0,"White, Indiana, US",1983.2379055680026,2.928870292887029
Indiana,US,2020-09-20 04:22:56,41.13863784,-85.50791236,247,6,0,241.0,"Whitley, Indiana, US",727.240607702273,2.42914979757085
Iowa,US,2020-09-20 04:22:56,41.33075609,-94.47105874,64,1,0,63.0,"Adair, Iowa, US",894.8545861297539,1.5625
Iowa,US,2020-09-20 04:22:56,41.02903567,-94.69932645,28,0,0,28.0,"Adams, Iowa, US",777.3459189339256,0.0
Iowa,US,2020-09-20 04:22:56,43.28383218,-91.37860922,242,5,0,237.0,"Allamakee, Iowa, US",1768.101117849054,2.066115702479338
Iowa,US,2020-09-20 04:22:56,40.74324454,-92.86865906,120,3,0,117.0,"Appanoose, Iowa, US",965.7170449058426,2.5
Iowa,US,2020-09-20 04:22:56,41.6844628,-94.90581859,59,1,0,58.0,"Audubon, Iowa, US",1073.5080058224164,1.6949152542372878
Iowa,US,2020-09-20 04:22:56,42.08011739,-92.06463573,281,1,0,280.0,"Benton, Iowa, US",1095.730161824917,0.3558718861209965
Iowa,US,2020-09-20 04:22:56,42.4704581,-92.30524729,4336,86,0,4250.0,"Black Hawk, Iowa, US",3304.172889932027,1.9833948339483396
Iowa,US,2020-09-20 04:22:56,42.03657094,-93.9313999,462,7,0,455.0,"Boone, Iowa, US",1761.0734161774797,1.5151515151515151
Iowa,US,2020-09-20 04:22:56,42.77461496,-92.31795937,463,7,0,456.0,"Bremer, Iowa, US",1847.418402362142,1.5118790496760257
Iowa,US,2020-09-20 04:22:56,42.4709188,-91.83510825,235,1,0,234.0,"Buchanan, Iowa, US",1109.7992916174735,0.425531914893617
Iowa,US,2020-09-20 04:22:56,42.73545875,-95.15100162,1941,12,0,1929.0,"Buena Vista, Iowa, US",9892.966360856271,0.6182380216383307
Iowa,US,2020-09-20 04:22:56,42.73172833,-92.79015971,258,2,0,256.0,"Butler, Iowa, US",1786.8273426137546,0.7751937984496124
Iowa,US,2020-09-20 04:22:56,42.38521079,-94.64046046,169,2,0,167.0,"Calhoun, Iowa, US",1748.034753827058,1.183431952662722
Iowa,US,2020-09-20 04:22:56,42.03617207,-94.86032705,630,5,0,625.0,"Carroll, Iowa, US",3124.2251425737663,0.7936507936507936
Iowa,US,2020-09-20 04:22:56,41.33149454,-94.92792482,129,2,0,127.0,"Cass, Iowa, US",1004.9859769398564,1.5503875968992251
Iowa,US,2020-09-20 04:22:56,41.77233777,-91.13246684,219,1,0,218.0,"Cedar, Iowa, US",1175.7126751489773,0.45662100456620996
Iowa,US,2020-09-20 04:22:56,43.08177563,-93.2612239,993,21,0,972.0,"Cerro Gordo, Iowa, US",2339.222614840989,2.114803625377644
Iowa,US,2020-09-20 04:22:56,42.73538914,-95.62389402,185,2,0,183.0,"Cherokee, Iowa, US",1646.6399643969735,1.0810810810810811
Iowa,US,2020-09-20 04:22:56,43.06001295,-92.31773347,207,0,0,207.0,"Chickasaw, Iowa, US",1734.6853264057654,0.0
Iowa,US,2020-09-20 04:22:56,41.02868181,-93.78499767,255,3,0,252.0,"Clarke, Iowa, US",2714.209686003193,1.1764705882352942
Iowa,US,2020-09-20 04:22:56,43.08247182,-95.15096481,288,3,0,285.0,"Clay, Iowa, US",1798.2017982017985,1.0416666666666667
Iowa,US,2020-09-20 04:22:56,42.84443388,-91.34133693,230,3,0,227.0,"Clayton, Iowa, US",1310.615989515072,1.3043478260869563
Iowa,US,2020-09-20 04:22:56,41.89981633,-90.53275096,1062,18,0,1044.0,"Clinton, Iowa, US",2287.3635012599884,1.6949152542372878
Iowa,US,2020-09-20 04:22:56,42.03718237,-95.3819718,994,4,0,990.0,"Crawford, Iowa, US",5909.631391200951,0.4024144869215292
Iowa,US,2020-09-20 04:22:56,41.68560356,-94.04127625,2675,38,0,2637.0,"Dallas, Iowa, US",2862.401421035173,1.4205607476635511
Iowa,US,2020-09-20 04:22:56,40.74773536,-92.41005468,113,4,0,109.0,"Davis, Iowa, US",1255.5555555555557,3.5398230088495577
Iowa,US,2020-09-20 04:22:56,40.73742757,-93.78645949,58,0,0,58.0,"Decatur, Iowa, US",736.9758576874208,0.0
Iowa,US,2020-09-20 04:22:56,42.47104597,-91.3664492,329,3,0,326.0,"Delaware, Iowa, US",1934.042678267004,0.9118541033434652
Iowa,US,2020-09-20 04:22:56,40.92012606,-91.18326592,737,7,0,730.0,"Des Moines, Iowa, US",1891.343957707804,0.949796472184532
Iowa,US,2020-09-20 04:22:56,43.37787725,-95.1510206,483,6,0,477.0,"Dickinson, Iowa, US",2798.702051222621,1.2422360248447204
Iowa,US,2020-09-20 04:22:56,42.46815349,-90.88181925,2760,40,0,2720.0,"Dubuque, Iowa, US",2836.2672256990472,1.4492753623188406
Iowa,US,2020-09-20 04:22:56,43.37782951,-94.67858943,252,10,0,242.0,"Emmet, Iowa, US",2736.750651607298,3.968253968253968
Iowa,US,2020-09-20 04:22:56,42.86271799,-91.84412309999999,187,1,0,186.0,"Fayette, Iowa, US",951.6539440203564,0.5347593582887701
Iowa,US,2020-09-20 04:22:56,43.06000529999999,-92.78940097,296,3,0,293.0,"Floyd, Iowa, US",1892.341132847462,1.0135135135135136
Iowa,US,2020-09-20 04:22:56,42.73270384,-93.26256925,335,17,0,318.0,"Franklin, Iowa, US",3326.7130089374377,5.074626865671642
Iowa,US,2020-09-20 04:22:56,40.74542720000001,-95.60129045,82,0,0,82.0,"Fremont, Iowa, US",1178.16091954023,0.0
Iowa,US,2020-09-20 04:22:56,42.03614551,-94.39658081,84,0,0,84.0,"Greene, Iowa, US",945.0945094509453,0.0
Iowa,US,2020-09-20 04:22:56,42.40183723,-92.78829551,201,2,0,199.0,"Grundy, Iowa, US",1643.230869849575,0.9950248756218906
Iowa,US,2020-09-20 04:22:56,41.68378965,-94.50111014,217,5,0,212.0,"Guthrie, Iowa, US",2030.1244269810086,2.3041474654377883
Iowa,US,2020-09-20 04:22:56,42.38382428,-93.70197703,314,3,0,311.0,"Hamilton, Iowa, US",2125.4992215528328,0.9554140127388536
Iowa,US,2020-09-20 04:22:56,43.08178477,-93.73454884,172,2,0,170.0,"Hancock, Iowa, US",1618.0620884289747,1.162790697674419
Iowa,US,2020-09-20 04:22:56,42.38353877,-93.23654611,276,1,0,275.0,"Hardin, Iowa, US",1638.3711266769558,0.3623188405797101
Iowa,US,2020-09-20 04:22:56,41.68330137,-95.81558439,177,2,0,175.0,"Harrison, Iowa, US",1259.8761477685246,1.1299435028248588
Iowa,US,2020-09-20 04:22:56,40.98767962,-91.54436349,603,4,0,599.0,"Henry, Iowa, US",3021.9504861180717,0.6633499170812603
Iowa,US,2020-09-20 04:22:56,43.35671042,-92.31702714,182,5,0,177.0,"Howard, Iowa, US",1987.3334789255296,2.7472527472527477
Iowa,US,2020-09-20 04:22:56,42.7764426,-94.20722537,171,3,0,168.0,"Humboldt, Iowa, US",1789.0772128060266,1.7543859649122806
Iowa,US,2020-09-20 04:22:56,42.38696136,-95.51355387,96,0,0,96.0,"Ida, Iowa, US",1399.4169096209912,0.0
Iowa,US,2020-09-20 04:22:56,41.68630265,-92.0643373,182,1,0,181.0,"Iowa, Iowa, US",1124.5674740484426,0.5494505494505495
Iowa,US,2020-09-20 04:22:56,42.17178824,-90.57354837,296,3,0,293.0,"Jackson, Iowa, US",1522.7120736663405,1.0135135135135136
Iowa,US,2020-09-20 04:22:56,41.68576082,-93.05567785,756,32,0,724.0,"Jasper, Iowa, US",2033.0778539733758,4.232804232804233
Iowa,US,2020-09-20 04:22:56,41.03192394,-91.94849466,133,1,0,132.0,"Jefferson, Iowa, US",726.9745832194591,0.7518796992481203
Iowa,US,2020-09-20 04:22:56,41.67169354,-91.58754744,4985,27,0,4958.0,"Johnson, Iowa, US",3298.266507873495,0.5416248746238717
Iowa,US,2020-09-20 04:22:56,42.12118609,-91.13139641,243,3,0,240.0,"Jones, Iowa, US",1174.991538126783,1.2345679012345678
Iowa,US,2020-09-20 04:22:56,41.33649833,-92.1785067,90,1,0,89.0,"Keokuk, Iowa, US",878.3915674409526,1.1111111111111112
Iowa,US,2020-09-20 04:22:56,43.20405458,-94.20691791,217,0,0,217.0,"Kossuth, Iowa, US",1464.9294538580975,0.0
Iowa,US,2020-09-20 04:22:56,40.64181461,-91.48183025,594,7,0,587.0,"Lee, Iowa, US",1764.8631785364114,1.1784511784511784
Iowa,US,2020-09-20 04:22:56,42.07923082,-91.59809485,3762,106,0,3656.0,"Linn, Iowa, US",1659.4179245366245,2.8176501860712384
Iowa,US,2020-09-20 04:22:56,41.21842119,-91.26102611,425,15,0,410.0,"Louisa, Iowa, US",3851.3819664703215,3.5294117647058822
Iowa,US,2020-09-20 04:22:56,41.02958964,-93.32780803,138,6,0,132.0,"Lucas, Iowa, US",1604.6511627906975,4.3478260869565215
Iowa,US,2020-09-20 04:22:56,43.38107862,-96.20926845,241,3,0,238.0,"Lyon, Iowa, US",2050.191407911527,1.2448132780082988
Iowa,US,2020-09-20 04:22:56,41.33081904,-94.01554631,201,2,0,199.0,"Madison, Iowa, US",1230.260741828865,0.9950248756218906
Iowa,US,2020-09-20 04:22:56,41.33521503,-92.64083907,336,19,0,317.0,"Mahaska, Iowa, US",1520.7060420909709,5.654761904761906
Iowa,US,2020-09-20 04:22:56,41.33445101,-93.09934783,707,4,0,703.0,"Marion, Iowa, US",2126.123958740565,0.5657708628005658
Iowa,US,2020-09-20 04:22:56,42.03586837,-92.99908190000001,1759,34,0,1725.0,"Marshall, Iowa, US",4467.9824227183835,1.9329164297896533
Iowa,US,2020-09-20 04:22:56,41.03299766,-95.61920963,165,1,0,164.0,"Mills, Iowa, US",1092.0643325170427,0.6060606060606061
Iowa,US,2020-09-20 04:22:56,43.35638371,-92.78887719,181,0,0,181.0,"Mitchell, Iowa, US",1709.805403362932,0.0
Iowa,US,2020-09-20 04:22:56,42.05220391,-95.95743843,132,1,0,131.0,"Monona, Iowa, US",1532.2112594312243,0.7575757575757576
Iowa,US,2020-09-20 04:22:56,41.02988815,-92.8690667,146,10,0,136.0,"Monroe, Iowa, US",1894.3817308939927,6.849315068493151
Iowa,US,2020-09-20 04:22:56,41.03018714,-95.15642896,86,5,0,81.0,"Montgomery, Iowa, US",867.1977412523947,5.813953488372092
Iowa,US,2020-09-20 04:22:56,41.48370744,-91.11216970000001,1060,52,0,1008.0,"Muscatine, Iowa, US",2484.530283142697,4.90566037735849
Iowa,US,2020-09-20 04:22:56,43.08310673,-95.62474482,298,9,0,289.0,"O'Brien, Iowa, US",2166.7999709154365,3.0201342281879198
Iowa,US,2020-09-20 04:22:56,43.37824276,-95.62422844,125,0,0,125.0,"Osceola, Iowa, US",2098.019469620678,0.0
Iowa,US,2020-09-20 04:22:56,40.7393172,-95.1497813,141,0,0,141.0,"Page, Iowa, US",933.3421592639174,0.0
Iowa,US,2020-09-20 04:22:56,43.08193849,-94.67824621,159,0,0,159.0,"Palo Alto, Iowa, US",1789.3315327481432,0.0
Iowa,US,2020-09-20 04:22:56,42.737633,-96.21366621,1034,20,0,1014.0,"Plymouth, Iowa, US",4106.922985264328,1.9342359767891684
Iowa,US,2020-09-20 04:22:56,42.73420133,-94.67862564,151,2,0,149.0,"Pocahontas, Iowa, US",2281.311376340837,1.3245033112582782
